********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     13: Step Time =   0.9286

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             169     1.51785E+03     1.51785E+03         3.24708         3.24708         2.18068         2.18068
             170     1.51803E+03     1.51803E+03         3.01769         3.01769         1.90427         1.90427
             171     1.51819E+03     1.51819E+03         2.81047         2.81047         1.64624         1.64624
             172     1.51833E+03     1.51833E+03         2.62632         2.62632         1.40455         1.40455
             173     1.51845E+03     1.51845E+03         2.46587         2.46587         1.17720         1.17720
             174     1.51855E+03     1.51855E+03         2.32959         2.32959     962.152E-03     962.152E-03
             175     1.51863E+03     1.51863E+03         2.21780         2.21780     757.370E-03     757.370E-03
             176     1.51869E+03     1.51869E+03         2.13070         2.13070     560.811E-03     560.811E-03
             177     1.51873E+03     1.51873E+03         2.06843         2.06843     370.428E-03     370.428E-03
             178     1.51875E+03     1.51875E+03         2.03099         2.03099     184.671E-03     184.671E-03
             179     1.51858E+03     1.51858E+03         2.22216         2.22216     81.2630E-03     81.2630E-03
             180     1.51841E+03     1.51841E+03         2.40595         2.40595     66.4065E-03     66.4065E-03
             181     1.51827E+03     1.51827E+03         2.54979         2.54979     49.2118E-03     49.2118E-03
             182     1.51817E+03     1.51817E+03         2.64859         2.64859     30.2831E-03     30.2831E-03
             183     1.51812E+03     1.51812E+03         2.69886         2.69886     10.2823E-03     10.2823E-03
             184     1.51812E+03     1.51812E+03         2.69882         2.69882    -10.0909E-03    -10.0909E-03
             185     1.51817E+03     1.51817E+03         2.64848         2.64848    -30.1198E-03    -30.1198E-03
             186     1.51827E+03     1.51827E+03         2.54964         2.54964    -49.1088E-03    -49.1088E-03
             187     1.51841E+03     1.51841E+03         2.40574         2.40574    -66.3694E-03    -66.3694E-03
             188     1.51858E+03     1.51858E+03         2.22189         2.22189    -81.2479E-03    -81.2479E-03
             189     1.25805E+03     1.25805E+03         17.6054         17.6054         82.7540         82.7540
             190     1.34779E+03     1.34779E+03        -23.1505        -23.1505         130.268         130.268
             191     1.44712E+03     1.44712E+03        -61.6657        -61.6657         132.950         132.950
             192     1.52421E+03     1.52421E+03        -82.2029        -82.2029         106.146         106.146
             193     1.57018E+03     1.57018E+03        -84.0716        -84.0716         70.0997         70.0997
             194     1.56178E+03     1.56178E+03        -83.9031        -83.9031        -77.2606        -77.2606
             195     1.49562E+03     1.49562E+03        -75.1282        -75.1282        -117.629        -117.629
             196     1.38929E+03     1.38929E+03        -39.6225        -39.6225        -133.232        -133.232
             197     1.27780E+03     1.27780E+03         8.52614         8.52614        -93.3085        -93.3085
             198     1.53209E+03     1.53209E+03    -334.897E-03    -334.897E-03        -4.89730        -4.89730
             199     1.53530E+03     1.53530E+03    -980.364E-03    -980.364E-03        -8.67048        -8.67048
             200     1.53915E+03     1.53915E+03        -2.03692        -2.03692        -11.3037        -11.3037
             201     1.54358E+03     1.54358E+03        -3.54932        -3.54932        -13.0996        -13.0996
             202     1.54856E+03     1.54856E+03        -5.63569        -5.63569        -14.2521        -14.2521
             203     1.55414E+03     1.55414E+03        -8.48162        -8.48162        -14.8264        -14.8264
             204     1.56037E+03     1.56037E+03        -12.3404        -12.3404        -14.7446        -14.7446
             205     1.56727E+03     1.56727E+03        -17.5269        -17.5269        -13.7559        -13.7559
             206     1.57473E+03     1.57473E+03        -24.3952        -24.3952        -11.3715        -11.3715
             207     1.58236E+03     1.58236E+03        -33.2413        -33.2413        -6.80850        -6.80850
             208     1.58920E+03     1.58920E+03        -44.1118        -44.1118         1.04285         1.04285
             209     1.59333E+03     1.59333E+03        -56.3752        -56.3752         13.3677         13.3677
             210     1.63257E+03     1.63257E+03        -67.3981        -67.3981         4.23770         4.23770
             211     1.65384E+03     1.65384E+03        -31.2428        -31.2428        -31.3142        -31.3142
             212     1.65406E+03     1.65406E+03         39.9707         39.9707        -56.9554        -56.9554
             213     1.63679E+03     1.63679E+03         121.475         121.475        -46.6243        -46.6243
             214     1.63640E+03     1.63640E+03         122.166         122.166         50.2393         50.2393
             215     1.65324E+03     1.65324E+03         41.3729         41.3729         60.6812         60.6812
             216     1.65258E+03     1.65258E+03        -29.1387        -29.1387         35.2517         35.2517
             217     1.63085E+03     1.63085E+03        -64.6398        -64.6398    -2.97236E-03    -2.97236E-03
             218     1.52780E+03     1.52780E+03     42.9121E-03     42.9121E-03         3.26642         3.26642
             219     1.51908E+03     1.51908E+03     203.086E-03     203.086E-03         3.00332         3.00332
             220     1.51165E+03     1.51165E+03     351.315E-03     351.315E-03         2.34122         2.34122
             221     1.50651E+03     1.50651E+03     455.994E-03     455.994E-03         1.35056         1.35056
             222     1.50439E+03     1.50439E+03     492.574E-03     492.574E-03     175.991E-03     175.991E-03
             223     1.50552E+03     1.50552E+03     451.673E-03     451.673E-03    -992.467E-03    -992.467E-03
             224     1.50964E+03     1.50964E+03     342.693E-03     342.693E-03        -1.96480        -1.96480
             225     1.51599E+03     1.51599E+03     190.266E-03     190.266E-03        -2.59639        -2.59639
             226     1.52352E+03     1.52352E+03     25.9260E-03     25.9260E-03        -2.81671        -2.81671
             227     1.59146E+03     1.59146E+03        -53.3128        -53.3128         8.49065         8.49065
             228     1.58805E+03     1.58805E+03        -41.3672        -41.3672        -4.07949        -4.07949
             229     1.58195E+03     1.58195E+03        -30.8310        -30.8310        -12.0586        -12.0586
             230     1.57510E+03     1.57510E+03        -22.3336        -22.3336        -16.6294        -16.6294
             231     1.56844E+03     1.56844E+03        -15.8140        -15.8140        -18.9013        -18.9013
             232     1.56234E+03     1.56234E+03        -10.9643        -10.9643        -19.6526        -19.6526
             233     1.55688E+03     1.55688E+03        -7.42115        -7.42115        -19.3687        -19.3687
             234     1.55203E+03     1.55203E+03        -4.86203        -4.86203        -18.3001        -18.3001
             235     1.54772E+03     1.54772E+03        -3.02745        -3.02745        -16.5296        -16.5296
             236     1.54390E+03     1.54390E+03        -1.72435        -1.72435        -14.0019        -14.0019
             237     1.54055E+03     1.54055E+03    -827.577E-03    -827.577E-03        -10.5384        -10.5384
             238     1.53773E+03     1.53773E+03    -283.421E-03    -283.421E-03        -5.86213        -5.86213
             239     1.54294E+03     1.54294E+03    -184.279E-03    -184.279E-03        -2.88335        -2.88335
             240     1.54826E+03     1.54826E+03    -239.842E-03    -239.842E-03        -2.46640        -2.46640
             241     1.55268E+03     1.55268E+03    -270.530E-03    -270.530E-03        -1.97532        -1.97532
             242     1.55609E+03     1.55609E+03    -279.975E-03    -279.975E-03        -1.45498        -1.45498
             243     1.55847E+03     1.55847E+03    -271.770E-03    -271.770E-03    -941.433E-03    -941.433E-03
             244     1.55987E+03     1.55987E+03    -250.681E-03    -250.681E-03    -462.511E-03    -462.511E-03
             245     1.56036E+03     1.56036E+03    -221.411E-03    -221.411E-03    -36.8380E-03    -36.8380E-03
             246     1.56008E+03     1.56008E+03    -187.815E-03    -187.815E-03     325.123E-03     325.123E-03
             247     1.55914E+03     1.55914E+03    -153.234E-03    -153.234E-03     619.694E-03     619.694E-03
             248     1.55768E+03     1.55768E+03    -119.874E-03    -119.874E-03     848.353E-03     848.353E-03
             249     1.55583E+03     1.55583E+03    -89.3052E-03    -89.3052E-03         1.01596         1.01596
             250     1.55370E+03     1.55370E+03    -62.3709E-03    -62.3709E-03         1.12950         1.12950
             251     1.55139E+03     1.55139E+03    -39.3840E-03    -39.3840E-03         1.19684         1.19684
             252     1.54899E+03     1.54899E+03    -20.3818E-03    -20.3818E-03         1.22600         1.22600
