********************************************************************************
Field Output Report, written Sat Feb 24 11:10:47 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment      1: Step Time =   7.1429E-02

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label           S.S11           S.S11           S.S22           S.S22           S.S12           S.S12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             200         118.835         118.835    -159.311E-03    -159.311E-03    -891.803E-03    -891.803E-03
             201         119.183         119.183    -276.170E-03    -276.170E-03        -1.03511        -1.03511
             202         119.574         119.574    -437.259E-03    -437.259E-03        -1.12918        -1.12918
             203         120.011         120.011    -657.175E-03    -657.175E-03        -1.17965        -1.17965
             204         120.499         120.499    -955.901E-03    -955.901E-03        -1.18105        -1.18105
             205         121.040         121.040        -1.35844        -1.35844        -1.11438        -1.11438
             206         121.627         121.627        -1.89318        -1.89318    -942.031E-03    -942.031E-03
             207         122.231         122.231        -2.58454        -2.58454    -603.082E-03    -603.082E-03
             208         122.780         122.780        -3.43809        -3.43809    -10.1072E-03    -10.1072E-03
             209         123.125         123.125        -4.40636        -4.40636     931.818E-03     931.818E-03
             210         126.157         126.157        -5.25061        -5.25061     168.896E-03     168.896E-03
             211         127.740         127.740        -2.40314        -2.40314        -2.59198        -2.59198
             212         127.690         127.690         3.14733         3.14733        -4.54347        -4.54347
             213         126.308         126.308         9.46809         9.46809        -3.67839        -3.67839
             214         126.277         126.277         9.52405         9.52405         3.96934         3.96934
             215         127.624         127.624         3.26052         3.26052         4.84326         4.84326
             216         127.639         127.639        -2.23366        -2.23366         2.90835         2.90835
             217         126.020         126.020        -5.02853        -5.02853     170.663E-03     170.663E-03
             218         117.945         117.945     2.12728E-03     2.12728E-03     257.075E-03     257.075E-03
             219         117.266         117.266     13.6549E-03     13.6549E-03     235.591E-03     235.591E-03
             220         116.688         116.688     24.3462E-03     24.3462E-03     183.327E-03     183.327E-03
             221         116.289         116.289     31.9003E-03     31.9003E-03     105.815E-03     105.815E-03
             222         116.123         116.123     34.5304E-03     34.5304E-03     14.2102E-03     14.2102E-03
             223         116.210         116.210     31.5518E-03     31.5518E-03    -76.9072E-03    -76.9072E-03
             224         116.527         116.527     23.6492E-03     23.6492E-03    -152.956E-03    -152.956E-03
             225         117.018         117.018     12.6143E-03     12.6143E-03    -202.789E-03    -202.789E-03
             226         117.603         117.603     740.814E-06     740.814E-06    -220.867E-03    -220.867E-03
             227         122.976         122.976        -4.15972        -4.15972     540.890E-03     540.890E-03
             228         122.688         122.688        -3.21694        -3.21694    -420.964E-03    -420.964E-03
             229         122.199         122.199        -2.39021        -2.39021        -1.02444        -1.02444
             230         121.657         121.657        -1.72678        -1.72678        -1.36424        -1.36424
             231         121.134         121.134        -1.22000        -1.22000        -1.52773        -1.52773
             232         120.656         120.656    -844.505E-03    -844.505E-03        -1.57547        -1.57547
             233         120.230         120.230    -571.165E-03    -571.165E-03        -1.54480        -1.54480
             234         119.851         119.851    -374.377E-03    -374.377E-03        -1.45469        -1.45469
             235         119.514         119.514    -233.642E-03    -233.642E-03        -1.31101        -1.31101
             236         119.214         119.214    -133.748E-03    -133.748E-03        -1.10891        -1.10891
             237         118.949         118.949    -64.8211E-03    -64.8211E-03    -833.871E-03    -833.871E-03
             238         118.724         118.724    -22.5718E-03    -22.5718E-03    -463.628E-03    -463.628E-03
