********************************************************************************
Field Output Report, written Sat Feb 24 11:10:49 2024

Source 1
---------

   ODB: C:/Users/Isabel Haycock/OneDrive - Imperial College London/Fourth Year/FYP/Isabel Haycock/06 - FE models/Specimen_2/Plate_hole_1.odb
   Step: load
   Frame: Increment     14: Step Time =    1.000

Loc 1 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SNEG, (fraction = -1.0), Layer = 1
Loc 2 : Nodal values at shell < composite > < elset = ASSEMBLY_PLATE_1-1_COMPOSITELAYUP-1-1 > from source 1 : SPOS, (fraction = 1.0), Layer = 8

Output sorted by column "Node Label".

Field Output reported at nodes for part: PLATE_1-1
   Computation algorithm: EXTRAPOLATE_COMPUTE_AVERAGE
   Averaged at nodes
   Averaging regions: ODB_REGIONS

      Node Label         LE.LE11         LE.LE11         LE.LE22         LE.LE22         LE.LE12         LE.LE12
                          @Loc 1          @Loc 2          @Loc 1          @Loc 2          @Loc 1          @Loc 2
-----------------------------------------------------------------------------------------------------------------
             142     9.91265E-03     9.91265E-03    -3.25014E-03    -3.25014E-03     580.451E-06     580.451E-06
             143     9.87993E-03     9.87993E-03    -3.20854E-03    -3.20854E-03     524.006E-06     524.006E-06
             144     9.85742E-03     9.85742E-03    -3.17610E-03    -3.17610E-03     470.917E-06     470.917E-06
             145     9.84252E-03     9.84252E-03    -3.15103E-03    -3.15103E-03     422.659E-06     422.659E-06
             146     9.83328E-03     9.83328E-03    -3.13189E-03    -3.13189E-03     379.614E-06     379.614E-06
             147     9.82819E-03     9.82819E-03    -3.11748E-03    -3.11748E-03     341.599E-06     341.599E-06
             148     9.82617E-03     9.82617E-03    -3.10687E-03    -3.10687E-03     308.157E-06     308.157E-06
             149     9.82637E-03     9.82637E-03    -3.09931E-03    -3.09931E-03     278.736E-06     278.736E-06
             150     9.82817E-03     9.82817E-03    -3.09419E-03    -3.09419E-03     252.776E-06     252.776E-06
             151     9.83111E-03     9.83111E-03    -3.09103E-03    -3.09103E-03     229.761E-06     229.761E-06
             152     9.83483E-03     9.83483E-03    -3.08943E-03    -3.08943E-03     209.238E-06     209.238E-06
             153     9.83906E-03     9.83906E-03    -3.08909E-03    -3.08909E-03     190.819E-06     190.819E-06
             154     9.84359E-03     9.84359E-03    -3.08972E-03    -3.08972E-03     174.183E-06     174.183E-06
             155     9.84827E-03     9.84827E-03    -3.09111E-03    -3.09111E-03     159.069E-06     159.069E-06
             156     9.85298E-03     9.85298E-03    -3.09308E-03    -3.09308E-03     145.264E-06     145.264E-06
             157     9.85762E-03     9.85762E-03    -3.09548E-03    -3.09548E-03     132.596E-06     132.596E-06
             158     9.86213E-03     9.86213E-03    -3.09818E-03    -3.09818E-03     120.931E-06     120.931E-06
             159     9.86647E-03     9.86647E-03    -3.10107E-03    -3.10107E-03     110.158E-06     110.158E-06
             160     9.87059E-03     9.87059E-03    -3.10408E-03    -3.10408E-03     100.188E-06     100.188E-06
             161     9.87448E-03     9.87448E-03    -3.10712E-03    -3.10712E-03     90.9490E-06     90.9490E-06
             162     9.87811E-03     9.87811E-03    -3.11015E-03    -3.11015E-03     82.3805E-06     82.3805E-06
             163     9.88150E-03     9.88150E-03    -3.11313E-03    -3.11313E-03     74.4304E-06     74.4304E-06
             164     9.88462E-03     9.88462E-03    -3.11600E-03    -3.11600E-03     67.0528E-06     67.0528E-06
             165     9.88749E-03     9.88749E-03    -3.11875E-03    -3.11875E-03     60.2064E-06     60.2064E-06
             166     9.89010E-03     9.89010E-03    -3.12135E-03    -3.12135E-03     53.8525E-06     53.8525E-06
             167     9.89247E-03     9.89247E-03    -3.12378E-03    -3.12378E-03     47.9546E-06     47.9546E-06
             168     9.89461E-03     9.89461E-03    -3.12604E-03    -3.12604E-03     42.4769E-06     42.4769E-06
             169     9.89652E-03     9.89652E-03    -3.12812E-03    -3.12812E-03     37.3845E-06     37.3845E-06
             170     9.89821E-03     9.89821E-03    -3.13000E-03    -3.13000E-03     32.6427E-06     32.6427E-06
             171     9.89970E-03     9.89970E-03    -3.13168E-03    -3.13168E-03     28.2169E-06     28.2169E-06
             172     9.90098E-03     9.90098E-03    -3.13317E-03    -3.13317E-03     24.0724E-06     24.0724E-06
             173     9.90208E-03     9.90208E-03    -3.13446E-03    -3.13446E-03     20.1743E-06     20.1743E-06
             174     9.90299E-03     9.90299E-03    -3.13554E-03    -3.13554E-03     16.4878E-06     16.4878E-06
             175     9.90373E-03     9.90373E-03    -3.13643E-03    -3.13643E-03     12.9779E-06     12.9779E-06
             176     9.90430E-03     9.90430E-03    -3.13712E-03    -3.13712E-03     9.60935E-06     9.60935E-06
             177     9.90470E-03     9.90470E-03    -3.13761E-03    -3.13761E-03     6.34699E-06     6.34699E-06
             178     9.90494E-03     9.90494E-03    -3.13791E-03    -3.13791E-03     3.16414E-06     3.16414E-06
             179     9.90340E-03     9.90340E-03    -3.13631E-03    -3.13631E-03     1.39239E-06     1.39239E-06
             180     9.90191E-03     9.90191E-03    -3.13476E-03    -3.13476E-03     1.13786E-06     1.13786E-06
             181     9.90072E-03     9.90072E-03    -3.13354E-03    -3.13354E-03     843.247E-09     843.247E-09
             182     9.89989E-03     9.89989E-03    -3.13270E-03    -3.13270E-03     518.909E-09     518.909E-09
             183     9.89946E-03     9.89946E-03    -3.13227E-03    -3.13227E-03     176.191E-09     176.191E-09
             184     9.89946E-03     9.89946E-03    -3.13227E-03    -3.13227E-03    -172.910E-09    -172.910E-09
             185     9.89989E-03     9.89989E-03    -3.13270E-03    -3.13270E-03    -516.111E-09    -516.111E-09
             186     9.90072E-03     9.90072E-03    -3.13354E-03    -3.13354E-03    -841.483E-09    -841.483E-09
             187     9.90191E-03     9.90191E-03    -3.13476E-03    -3.13476E-03    -1.13722E-06    -1.13722E-06
             188     9.90341E-03     9.90341E-03    -3.13631E-03    -3.13631E-03    -1.39213E-06    -1.39213E-06
             189     8.17272E-03     8.17272E-03    -2.49573E-03    -2.49573E-03     1.42170E-03     1.42170E-03
             190     8.84173E-03     8.84173E-03    -2.94696E-03    -2.94696E-03     2.23859E-03     2.23859E-03
             191     9.56882E-03     9.56882E-03    -3.40366E-03    -3.40366E-03     2.28572E-03     2.28572E-03
             192     10.1140E-03     10.1140E-03    -3.69740E-03    -3.69740E-03     1.82615E-03     1.82615E-03
             193     10.4180E-03     10.4180E-03    -3.80520E-03    -3.80520E-03     1.20728E-03     1.20728E-03
             194     10.3628E-03     10.3628E-03    -3.78662E-03    -3.78662E-03    -1.33023E-03    -1.33023E-03
             195     9.91297E-03     9.91297E-03    -3.59199E-03    -3.59199E-03    -2.02309E-03    -2.02309E-03
             196     9.14629E-03     9.14629E-03    -3.14023E-03    -3.14023E-03    -2.28993E-03    -2.28993E-03
             197     8.32015E-03     8.32015E-03    -2.59573E-03    -2.59573E-03    -1.60314E-03    -1.60314E-03
             198     9.99741E-03     9.99741E-03    -3.18114E-03    -3.18114E-03    -84.0878E-06    -84.0878E-06
             199     10.0196E-03     10.0196E-03    -3.19198E-03    -3.19198E-03    -148.870E-06    -148.870E-06
             200     10.0469E-03     10.0469E-03    -3.20685E-03    -3.20685E-03    -194.069E-06    -194.069E-06
             201     10.0788E-03     10.0788E-03    -3.22588E-03    -3.22588E-03    -224.871E-06    -224.871E-06
             202     10.1156E-03     10.1156E-03    -3.24981E-03    -3.24981E-03    -244.599E-06    -244.599E-06
